,order_id,order_line,order_date,model,quantity,price,total_price,bikeshop_name,location,category_1,category_2,frame_material,city,state
174,29,4,2011-02-11,Trigger Carbon 4,1,3200,3200,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Over Mountain,Carbon,Ithaca,NY
175,29,5,2011-02-11,Supersix Evo Hi-Mod Dura Ace 1,1,7990,7990,Ithaca Mountain Climbers,"Ithaca, NY",Road,Elite Road,Carbon,Ithaca,NY
176,30,1,2011-02-14,Supersix Evo 105,3,2240,6720,Ann Arbor Speed,"Ann Arbor, MI",Road,Elite Road,Carbon,Ann Arbor,MI
177,30,2,2011-02-14,Supersix Evo Ultegra 3,1,3200,3200,Ann Arbor Speed,"Ann Arbor, MI",Road,Elite Road,Carbon,Ann Arbor,MI
178,31,1,2011-02-15,Scalpel 29 4,1,3200,3200,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Cross Country Race,Aluminum,Ithaca,NY
179,31,2,2011-02-15,F-Si 1,1,2340,2340,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Cross Country Race,Aluminum,Ithaca,NY
180,31,3,2011-02-15,Habit Carbon 1,1,7460,7460,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Trail,Carbon,Ithaca,NY
181,31,4,2011-02-15,Jekyll Carbon 4,1,3200,3200,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Over Mountain,Carbon,Ithaca,NY
182,32,1,2011-02-15,CAAD8 Tiagra,2,1250,2500,Phoenix Bi-peds,"Phoenix, AZ",Road,Elite Road,Aluminum,Phoenix,AZ
183,32,2,2011-02-15,SuperX 105,1,1960,1960,Phoenix Bi-peds,"Phoenix, AZ",Road,Cyclocross,Carbon,Phoenix,AZ
184,32,3,2011-02-15,Trigger Carbon 3,1,3730,3730,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Over Mountain,Carbon,Phoenix,AZ
185,32,4,2011-02-15,Synapse Disc 105,1,1570,1570,Phoenix Bi-peds,"Phoenix, AZ",Road,Endurance Road,Aluminum,Phoenix,AZ
186,32,5,2011-02-15,F-Si 1,1,2340,2340,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Cross Country Race,Aluminum,Phoenix,AZ
187,32,6,2011-02-15,F-Si Carbon 2,1,4800,4800,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Cross Country Race,Carbon,Phoenix,AZ
188,32,7,2011-02-15,Synapse Carbon Ultegra 3,1,3200,3200,Phoenix Bi-peds,"Phoenix, AZ",Road,Endurance Road,Carbon,Phoenix,AZ
189,32,8,2011-02-15,CAAD12 Disc Dura Ace,2,4260,8520,Phoenix Bi-peds,"Phoenix, AZ",Road,Elite Road,Aluminum,Phoenix,AZ
190,32,9,2011-02-15,Fat CAAD2,6,2130,12780,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Fat Bike,Aluminum,Phoenix,AZ
191,32,10,2011-02-15,Supersix Evo Ultegra 3,1,3200,3200,Phoenix Bi-peds,"Phoenix, AZ",Road,Elite Road,Carbon,Phoenix,AZ
192,32,11,2011-02-15,Beast of the East 1,1,2770,2770,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Trail,Aluminum,Phoenix,AZ
193,32,12,2011-02-15,Bad Habit 2,3,2660,7980,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Trail,Aluminum,Phoenix,AZ
194,32,13,2011-02-15,SuperX Ultegra,1,2450,2450,Phoenix Bi-peds,"Phoenix, AZ",Road,Cyclocross,Carbon,Phoenix,AZ
195,32,14,2011-02-15,Scalpel-Si Race,1,9060,9060,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Cross Country Race,Carbon,Phoenix,AZ
196,32,15,2011-02-15,Trail 3,1,1080,1080,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Sport,Aluminum,Phoenix,AZ
197,32,16,2011-02-15,Scalpel-Si Carbon 4,1,4260,4260,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Cross Country Race,Carbon,Phoenix,AZ
198,32,17,2011-02-15,Synapse Carbon Disc Ultegra D12,1,4800,4800,Phoenix Bi-peds,"Phoenix, AZ",Road,Endurance Road,Carbon,Phoenix,AZ
199,32,18,2011-02-15,CAAD12 Ultegra,1,2240,2240,Phoenix Bi-peds,"Phoenix, AZ",Road,Elite Road,Aluminum,Phoenix,AZ
200,32,19,2011-02-15,SuperX Rival CX1,1,1750,1750,Phoenix Bi-peds,"Phoenix, AZ",Road,Cyclocross,Carbon,Phoenix,AZ
201,32,20,2011-02-15,Habit Carbon 1,3,7460,22380,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Trail,Carbon,Phoenix,AZ
202,32,21,2011-02-15,F-Si 3,2,1840,3680,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Cross Country Race,Aluminum,Phoenix,AZ
203,32,22,2011-02-15,Habit Carbon 3,1,3730,3730,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Trail,Carbon,Phoenix,AZ
204,32,23,2011-02-15,CAAD12 Disc 105,1,1950,1950,Phoenix Bi-peds,"Phoenix, AZ",Road,Elite Road,Aluminum,Phoenix,AZ
205,33,1,2011-02-15,Catalyst 4,2,415,830,Denver Bike Shop,"Denver, CO",Mountain,Sport,Aluminum,Denver,CO
206,33,2,2011-02-15,Trail 5,1,815,815,Denver Bike Shop,"Denver, CO",Mountain,Sport,Aluminum,Denver,CO
207,34,1,2011-02-16,Catalyst 4,1,415,415,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS
208,34,2,2011-02-16,Supersix Evo Hi-Mod Team,1,10660,10660,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Carbon,Kansas City,KS
209,34,3,2011-02-16,CAAD8 Tiagra,1,1250,1250,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Aluminum,Kansas City,KS
210,34,4,2011-02-16,F-Si 1,1,2340,2340,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Aluminum,Kansas City,KS
211,34,5,2011-02-16,Catalyst 1,1,705,705,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS
212,34,6,2011-02-16,Slice Ultegra,1,2700,2700,Kansas City 29ers,"Kansas City, KS",Road,Triathalon,Carbon,Kansas City,KS
213,34,7,2011-02-16,F-Si 2,1,2060,2060,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Aluminum,Kansas City,KS
214,34,8,2011-02-16,Synapse Carbon Disc 105,1,2660,2660,Kansas City 29ers,"Kansas City, KS",Road,Endurance Road,Carbon,Kansas City,KS
215,34,9,2011-02-16,Trail 2,1,1350,1350,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS
216,34,10,2011-02-16,Jekyll Carbon 1,2,7990,15980,Kansas City 29ers,"Kansas City, KS",Mountain,Over Mountain,Carbon,Kansas City,KS
217,34,11,2011-02-16,Trail 4,1,980,980,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS
218,34,12,2011-02-16,Scalpel-Si Black Inc.,1,12790,12790,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon,Kansas City,KS
219,34,13,2011-02-16,CAAD Disc Ultegra,1,2660,2660,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Aluminum,Kansas City,KS
220,34,14,2011-02-16,Catalyst 2,1,585,585,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS
221,34,15,2011-02-16,Beast of the East 1,1,2770,2770,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Aluminum,Kansas City,KS
222,34,16,2011-02-16,Slice 105,1,1950,1950,Kansas City 29ers,"Kansas City, KS",Road,Triathalon,Carbon,Kansas City,KS
223,34,17,2011-02-16,Supersix Evo 105,3,2240,6720,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Carbon,Kansas City,KS
224,34,18,2011-02-16,Trail 1,1,1520,1520,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS
225,34,19,2011-02-16,Habit Carbon 2,1,5330,5330,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Carbon,Kansas City,KS
226,34,20,2011-02-16,Habit Carbon SE,1,4480,4480,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Carbon,Kansas City,KS
227,34,21,2011-02-16,Trail 5,1,815,815,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS
228,34,22,2011-02-16,CAAD8 105,1,1410,1410,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Aluminum,Kansas City,KS
229,34,23,2011-02-16,CAAD12 Red,1,3200,3200,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Aluminum,Kansas City,KS
230,34,24,2011-02-16,Catalyst 3,1,480,480,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS
231,34,25,2011-02-16,Scalpel-Si Race,1,9060,9060,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon,Kansas City,KS
232,35,1,2011-02-17,CAAD12 Disc Dura Ace,2,4260,8520,Portland Bi-peds,"Portland, OR",Road,Elite Road,Aluminum,Portland,OR
233,35,2,2011-02-17,Beast of the East 2,1,2130,2130,Portland Bi-peds,"Portland, OR",Mountain,Trail,Aluminum,Portland,OR
234,35,3,2011-02-17,Habit 4,1,2880,2880,Portland Bi-peds,"Portland, OR",Mountain,Trail,Aluminum,Portland,OR
235,35,4,2011-02-17,Fat CAAD1,1,3730,3730,Portland Bi-peds,"Portland, OR",Mountain,Fat Bike,Aluminum,Portland,OR
236,35,5,2011-02-17,Synapse Sora,1,1030,1030,Portland Bi-peds,"Portland, OR",Road,Endurance Road,Aluminum,Portland,OR
237,35,6,2011-02-17,Trail 2,1,1350,1350,Portland Bi-peds,"Portland, OR",Mountain,Sport,Aluminum,Portland,OR
238,35,7,2011-02-17,CAAD8 105,3,1410,4230,Portland Bi-peds,"Portland, OR",Road,Elite Road,Aluminum,Portland,OR
239,35,8,2011-02-17,SuperX Rival CX1,1,1750,1750,Portland Bi-peds,"Portland, OR",Road,Cyclocross,Carbon,Portland,OR
240,35,9,2011-02-17,Supersix Evo Black Inc.,1,12790,12790,Portland Bi-peds,"Portland, OR",Road,Elite Road,Carbon,Portland,OR
241,36,1,2011-02-18,Fat CAAD2,1,2130,2130,Tampa 29ers,"Tampa, FL",Mountain,Fat Bike,Aluminum,Tampa,FL
242,36,2,2011-02-18,Synapse Hi-Mod Dura Ace,1,5860,5860,Tampa 29ers,"Tampa, FL",Road,Endurance Road,Carbon,Tampa,FL
243,36,3,2011-02-18,Slice Hi-Mod Dura Ace D12,1,4500,4500,Tampa 29ers,"Tampa, FL",Road,Triathalon,Carbon,Tampa,FL
244,36,4,2011-02-18,F-Si Carbon 2,1,4800,4800,Tampa 29ers,"Tampa, FL",Mountain,Cross Country Race,Carbon,Tampa,FL
245,36,5,2011-02-18,Habit 4,1,2880,2880,Tampa 29ers,"Tampa, FL",Mountain,Trail,Aluminum,Tampa,FL
246,36,6,2011-02-18,Jekyll Carbon 1,1,7990,7990,Tampa 29ers,"Tampa, FL",Mountain,Over Mountain,Carbon,Tampa,FL
247,36,7,2011-02-18,F-Si 2,1,2060,2060,Tampa 29ers,"Tampa, FL",Mountain,Cross Country Race,Aluminum,Tampa,FL
248,36,8,2011-02-18,Habit Hi-Mod Black Inc.,1,12250,12250,Tampa 29ers,"Tampa, FL",Mountain,Trail,Carbon,Tampa,FL
249,36,9,2011-02-18,Bad Habit 1,1,3200,3200,Tampa 29ers,"Tampa, FL",Mountain,Trail,Aluminum,Tampa,FL
250,36,10,2011-02-18,Trigger Carbon 4,1,3200,3200,Tampa 29ers,"Tampa, FL",Mountain,Over Mountain,Carbon,Tampa,FL
251,36,11,2011-02-18,Scalpel 29 Carbon 2,3,5330,15990,Tampa 29ers,"Tampa, FL",Mountain,Cross Country Race,Carbon,Tampa,FL
252,36,12,2011-02-18,Synapse Carbon Disc Ultegra,1,3730,3730,Tampa 29ers,"Tampa, FL",Road,Endurance Road,Carbon,Tampa,FL
253,36,13,2011-02-18,F-Si Hi-Mod 1,1,6390,6390,Tampa 29ers,"Tampa, FL",Mountain,Cross Country Race,Carbon,Tampa,FL
254,36,14,2011-02-18,Fat CAAD1,2,3730,7460,Tampa 29ers,"Tampa, FL",Mountain,Fat Bike,Aluminum,Tampa,FL
255,36,15,2011-02-18,F-Si Black Inc.,2,11190,22380,Tampa 29ers,"Tampa, FL",Mountain,Cross Country Race,Carbon,Tampa,FL
256,36,16,2011-02-18,Habit Carbon 3,1,3730,3730,Tampa 29ers,"Tampa, FL",Mountain,Trail,Carbon,Tampa,FL
257,36,17,2011-02-18,Synapse Carbon Disc Ultegra D12,1,4800,4800,Tampa 29ers,"Tampa, FL",Road,Endurance Road,Carbon,Tampa,FL
258,36,18,2011-02-18,Trigger Carbon 3,1,3730,3730,Tampa 29ers,"Tampa, FL",Mountain,Over Mountain,Carbon,Tampa,FL
259,36,19,2011-02-18,Beast of the East 3,1,1620,1620,Tampa 29ers,"Tampa, FL",Mountain,Trail,Aluminum,Tampa,FL
260,36,20,2011-02-18,Scalpel-Si Hi-Mod 1,1,7460,7460,Tampa 29ers,"Tampa, FL",Mountain,Cross Country Race,Carbon,Tampa,FL
261,37,1,2011-02-18,Habit Carbon 2,2,5330,10660,Denver Bike Shop,"Denver, CO",Mountain,Trail,Carbon,Denver,CO
262,38,1,2011-02-21,Supersix Evo Black Inc.,1,12790,12790,Cincinnati Speed,"Cincinnati, OH",Road,Elite Road,Carbon,Cincinnati,OH
263,38,2,2011-02-21,Slice Hi-Mod Dura Ace D12,1,4500,4500,Cincinnati Speed,"Cincinnati, OH",Road,Triathalon,Carbon,Cincinnati,OH
264,38,3,2011-02-21,Supersix Evo Hi-Mod Team,1,10660,10660,Cincinnati Speed,"Cincinnati, OH",Road,Elite Road,Carbon,Cincinnati,OH
265,38,4,2011-02-21,CAAD Disc Ultegra,2,2660,5320,Cincinnati Speed,"Cincinnati, OH",Road,Elite Road,Aluminum,Cincinnati,OH
266,38,5,2011-02-21,Trigger Carbon 3,1,3730,3730,Cincinnati Speed,"Cincinnati, OH",Mountain,Over Mountain,Carbon,Cincinnati,OH
267,38,6,2011-02-21,Trigger Carbon 4,1,3200,3200,Cincinnati Speed,"Cincinnati, OH",Mountain,Over Mountain,Carbon,Cincinnati,OH
268,38,7,2011-02-21,Synapse Sora,2,1030,2060,Cincinnati Speed,"Cincinnati, OH",Road,Endurance Road,Aluminum,Cincinnati,OH
269,39,1,2011-02-22,F-Si Carbon 4,3,2880,8640,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon,Kansas City,KS
270,39,2,2011-02-22,Catalyst 3,1,480,480,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS
271,39,3,2011-02-22,Habit 5,1,2340,2340,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Aluminum,Kansas City,KS
272,39,4,2011-02-22,Bad Habit 1,1,3200,3200,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Aluminum,Kansas City,KS
273,39,5,2011-02-22,Scalpel 29 4,1,3200,3200,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Aluminum,Kansas City,KS
274,39,6,2011-02-22,SuperX Rival CX1,1,1750,1750,Kansas City 29ers,"Kansas City, KS",Road,Cyclocross,Carbon,Kansas City,KS
275,39,7,2011-02-22,F-Si 2,1,2060,2060,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Aluminum,Kansas City,KS
276,39,8,2011-02-22,Scalpel-Si Carbon 2,1,6390,6390,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon,Kansas City,KS
277,39,9,2011-02-22,Trigger Carbon 2,1,5970,5970,Kansas City 29ers,"Kansas City, KS",Mountain,Over Mountain,Carbon,Kansas City,KS
278,39,10,2011-02-22,Scalpel-Si Hi-Mod 1,1,7460,7460,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon,Kansas City,KS
279,39,11,2011-02-22,F-Si Black Inc.,1,11190,11190,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon,Kansas City,KS
280,39,12,2011-02-22,Scalpel-Si 5,1,3200,3200,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Aluminum,Kansas City,KS
281,39,13,2011-02-22,Bad Habit 2,1,2660,2660,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Aluminum,Kansas City,KS
282,39,14,2011-02-22,Trail 2,1,1350,1350,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS
283,39,15,2011-02-22,F-Si 3,1,1840,1840,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Aluminum,Kansas City,KS
284,39,16,2011-02-22,Supersix Evo Red,1,3940,3940,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Carbon,Kansas City,KS
285,39,17,2011-02-22,Slice Ultegra,1,2700,2700,Kansas City 29ers,"Kansas City, KS",Road,Triathalon,Carbon,Kansas City,KS
286,39,18,2011-02-22,Fat CAAD1,1,3730,3730,Kansas City 29ers,"Kansas City, KS",Mountain,Fat Bike,Aluminum,Kansas City,KS
287,39,19,2011-02-22,Supersix Evo 105,3,2240,6720,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Carbon,Kansas City,KS
288,39,20,2011-02-22,Jekyll Carbon 4,1,3200,3200,Kansas City 29ers,"Kansas City, KS",Mountain,Over Mountain,Carbon,Kansas City,KS
289,39,21,2011-02-22,Scalpel 29 Carbon 2,1,5330,5330,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon,Kansas City,KS
290,39,22,2011-02-22,CAAD8 Sora,1,1030,1030,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Aluminum,Kansas City,KS
291,39,23,2011-02-22,Habit Carbon 2,1,5330,5330,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Carbon,Kansas City,KS
292,39,24,2011-02-22,Trail 5,1,815,815,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS
293,39,25,2011-02-22,SuperX Ultegra,1,2450,2450,Kansas City 29ers,"Kansas City, KS",Road,Cyclocross,Carbon,Kansas City,KS
294,39,26,2011-02-22,Slice 105,1,1950,1950,Kansas City 29ers,"Kansas City, KS",Road,Triathalon,Carbon,Kansas City,KS
295,39,27,2011-02-22,F-Si 1,1,2340,2340,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Aluminum,Kansas City,KS
296,39,28,2011-02-22,Habit 4,1,2880,2880,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Aluminum,Kansas City,KS
297,39,29,2011-02-22,Catalyst 4,1,415,415,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS
298,40,1,2011-02-22,F-Si 3,1,1840,1840,Albuquerque Cycles,"Albuquerque, NM",Mountain,Cross Country Race,Aluminum,Albuquerque,NM
299,41,1,2011-02-22,Synapse Carbon Ultegra 4,1,2660,2660,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Endurance Road,Carbon,Oklahoma City,OK
300,41,2,2011-02-22,Scalpel 29 4,2,3200,6400,Oklahoma City Race Equipment,"Oklahoma City, OK",Mountain,Cross Country Race,Aluminum,Oklahoma City,OK
301,42,1,2011-02-22,Fat CAAD2,1,2130,2130,Oklahoma City Race Equipment,"Oklahoma City, OK",Mountain,Fat Bike,Aluminum,Oklahoma City,OK
302,42,2,2011-02-22,Catalyst 2,3,585,1755,Oklahoma City Race Equipment,"Oklahoma City, OK",Mountain,Sport,Aluminum,Oklahoma City,OK
303,42,3,2011-02-22,Slice 105,1,1950,1950,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Triathalon,Carbon,Oklahoma City,OK
304,42,4,2011-02-22,Trail 2,1,1350,1350,Oklahoma City Race Equipment,"Oklahoma City, OK",Mountain,Sport,Aluminum,Oklahoma City,OK
305,42,5,2011-02-22,Synapse Hi-Mod Disc Ultegra,4,5330,21320,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Endurance Road,Carbon,Oklahoma City,OK
306,42,6,2011-02-22,Supersix Evo Ultegra 3,1,3200,3200,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Elite Road,Carbon,Oklahoma City,OK
307,42,7,2011-02-22,Synapse Hi-Mod Dura Ace,1,5860,5860,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Endurance Road,Carbon,Oklahoma City,OK
308,42,8,2011-02-22,CAAD12 Ultegra,1,2240,2240,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Elite Road,Aluminum,Oklahoma City,OK
309,42,9,2011-02-22,Supersix Evo Hi-Mod Utegra,3,4260,12780,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Elite Road,Carbon,Oklahoma City,OK
310,42,10,2011-02-22,Supersix Evo Black Inc.,1,12790,12790,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Elite Road,Carbon,Oklahoma City,OK
311,42,11,2011-02-22,CAAD12 105,2,1680,3360,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Elite Road,Aluminum,Oklahoma City,OK
312,42,12,2011-02-22,Supersix Evo Hi-Mod Team,1,10660,10660,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Elite Road,Carbon,Oklahoma City,OK
313,42,13,2011-02-22,F-Si 2,1,2060,2060,Oklahoma City Race Equipment,"Oklahoma City, OK",Mountain,Cross Country Race,Aluminum,Oklahoma City,OK
314,42,14,2011-02-22,CAAD8 105,1,1410,1410,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Elite Road,Aluminum,Oklahoma City,OK
315,42,15,2011-02-22,Slice Ultegra,1,2700,2700,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Triathalon,Carbon,Oklahoma City,OK
316,42,16,2011-02-22,F-Si 1,1,2340,2340,Oklahoma City Race Equipment,"Oklahoma City, OK",Mountain,Cross Country Race,Aluminum,Oklahoma City,OK
317,42,17,2011-02-22,Trigger Carbon 2,1,5970,5970,Oklahoma City Race Equipment,"Oklahoma City, OK",Mountain,Over Mountain,Carbon,Oklahoma City,OK
318,42,18,2011-02-22,SuperX Ultegra,1,2450,2450,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Cyclocross,Carbon,Oklahoma City,OK
319,43,1,2011-02-28,CAAD8 105,1,1410,1410,Providence Bi-peds,"Providence, RI",Road,Elite Road,Aluminum,Providence,RI
320,43,2,2011-02-28,Habit Carbon SE,1,4480,4480,Providence Bi-peds,"Providence, RI",Mountain,Trail,Carbon,Providence,RI
321,43,3,2011-02-28,Scalpel 29 4,1,3200,3200,Providence Bi-peds,"Providence, RI",Mountain,Cross Country Race,Aluminum,Providence,RI
322,43,4,2011-02-28,F-Si Carbon 4,1,2880,2880,Providence Bi-peds,"Providence, RI",Mountain,Cross Country Race,Carbon,Providence,RI
323,43,5,2011-02-28,Synapse Claris,6,870,5220,Providence Bi-peds,"Providence, RI",Road,Endurance Road,Aluminum,Providence,RI
324,43,6,2011-02-28,Habit 6,1,1950,1950,Providence Bi-peds,"Providence, RI",Mountain,Trail,Aluminum,Providence,RI
325,43,7,2011-02-28,F-Si 3,7,1840,12880,Providence Bi-peds,"Providence, RI",Mountain,Cross Country Race,Aluminum,Providence,RI
326,43,8,2011-02-28,CAAD8 Tiagra,1,1250,1250,Providence Bi-peds,"Providence, RI",Road,Elite Road,Aluminum,Providence,RI
327,43,9,2011-02-28,Scalpel-Si 5,1,3200,3200,Providence Bi-peds,"Providence, RI",Mountain,Cross Country Race,Aluminum,Providence,RI
328,43,10,2011-02-28,Synapse Hi-Mod Disc Red,1,7460,7460,Providence Bi-peds,"Providence, RI",Road,Endurance Road,Carbon,Providence,RI
329,43,11,2011-02-28,Synapse Carbon 105,2,2240,4480,Providence Bi-peds,"Providence, RI",Road,Endurance Road,Carbon,Providence,RI
330,43,12,2011-02-28,F-Si 1,1,2340,2340,Providence Bi-peds,"Providence, RI",Mountain,Cross Country Race,Aluminum,Providence,RI
331,43,13,2011-02-28,Jekyll Carbon 4,1,3200,3200,Providence Bi-peds,"Providence, RI",Mountain,Over Mountain,Carbon,Providence,RI
332,44,1,2011-02-28,Synapse Disc 105,1,1570,1570,Phoenix Bi-peds,"Phoenix, AZ",Road,Endurance Road,Aluminum,Phoenix,AZ
333,44,2,2011-02-28,Slice Ultegra,1,2700,2700,Phoenix Bi-peds,"Phoenix, AZ",Road,Triathalon,Carbon,Phoenix,AZ
334,44,3,2011-02-28,CAAD8 Tiagra,1,1250,1250,Phoenix Bi-peds,"Phoenix, AZ",Road,Elite Road,Aluminum,Phoenix,AZ
335,44,4,2011-02-28,SuperX Ultegra,1,2450,2450,Phoenix Bi-peds,"Phoenix, AZ",Road,Cyclocross,Carbon,Phoenix,AZ
336,44,5,2011-02-28,Trail 1,1,1520,1520,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Sport,Aluminum,Phoenix,AZ
337,44,6,2011-02-28,F-Si 1,1,2340,2340,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Cross Country Race,Aluminum,Phoenix,AZ
338,44,7,2011-02-28,Catalyst 2,1,585,585,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Sport,Aluminum,Phoenix,AZ
339,44,8,2011-02-28,Scalpel 29 4,1,3200,3200,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Cross Country Race,Aluminum,Phoenix,AZ
340,44,9,2011-02-28,Bad Habit 1,1,3200,3200,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Trail,Aluminum,Phoenix,AZ
341,44,10,2011-02-28,Synapse Sora,1,1030,1030,Phoenix Bi-peds,"Phoenix, AZ",Road,Endurance Road,Aluminum,Phoenix,AZ
342,44,11,2011-02-28,Trail 2,1,1350,1350,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Sport,Aluminum,Phoenix,AZ
343,44,12,2011-02-28,Beast of the East 2,1,2130,2130,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Trail,Aluminum,Phoenix,AZ
344,44,13,2011-02-28,Jekyll Carbon 2,1,6070,6070,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Over Mountain,Carbon,Phoenix,AZ
345,44,14,2011-02-28,Catalyst 3,1,480,480,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Sport,Aluminum,Phoenix,AZ
346,44,15,2011-02-28,CAAD8 105,1,1410,1410,Phoenix Bi-peds,"Phoenix, AZ",Road,Elite Road,Aluminum,Phoenix,AZ
347,45,1,2011-02-28,Synapse Carbon Disc Ultegra,3,3730,11190,Ithaca Mountain Climbers,"Ithaca, NY",Road,Endurance Road,Carbon,Ithaca,NY
348,45,2,2011-02-28,Scalpel 29 Carbon 2,1,5330,5330,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Cross Country Race,Carbon,Ithaca,NY
349,45,3,2011-02-28,Scalpel 29 Carbon 3,1,4260,4260,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Cross Country Race,Carbon,Ithaca,NY
350,45,4,2011-02-28,Jekyll Carbon 4,1,3200,3200,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Over Mountain,Carbon,Ithaca,NY
351,45,5,2011-02-28,Trigger Carbon 4,1,3200,3200,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Over Mountain,Carbon,Ithaca,NY
352,45,6,2011-02-28,F-Si Hi-Mod Team,1,9060,9060,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Cross Country Race,Carbon,Ithaca,NY
